invoice_id,list_of_goods,customer_id
6643468,"['butter', 'sparkling water', 'zucchini', 'mineral water', 'salad', 'pokemon sword', 'green grapes', 'dog food', 'metroid fusion', 'mushroom cream sauce', 'ratchet & clank 2', 'body spray']",10809
6040347,"['vegetables mix', 'low fat yogurt', 'megaman zero 3', 'samsung galaxy 10', 'black tea', 'asparagus', 'light mayo', 'brownies', 'escalope', 'iMac', 'cider', 'green grapes', 'dog food', 'gadget for tiktok streaming', 'french wine', 'bluetooth headphones', 'black beer', 'salt']",31197
6575947,"['chicken', 'butter', 'napkins', 'catfish', 'mushroom cream sauce', 'meatballs']",8297
9777331,"['carrots', 'olive oil', 'whole wheat rice', 'avocado']",15873
2531188,"['oil', 'sandwich', 'chutney', 'bacon', 'mayonnaise', 'tea', 'oatmeal', 'iMac', 'pokemon sword', 'eggs', 'cereals']",908
8367864,"['zucchini', 'ring light', 'green grapes']",5878
9002122,"['strong cheese', 'deodorant', 'antioxydant juice', 'shower gel', 'yams', 'protein bar', 'nonfat milk', 'razor', 'body spray']",11616
11324632,"['low fat yogurt', 'samsung galaxy 10', 'tooth brush', 'phone car charger', 'iMac', 'red wine', 'whole wheat pasta', 'babies food']",32162
9274814,"['light cream', 'strong cheese', 'chutney', 'asparagus', 'protein bar', 'eggs', 'dog food']",19513
6338887,"['energy drink', 'shampoo', 'catfish', 'chocolate', 'pet food', 'fresh tuna', 'eggplant', 'french fries', 'fresh bread']",37508
400867,"['barbecue sauce', 'chocolate bread', 'cottage cheese', 'tooth brush', 'napkins', 'blueberries', 'cider', 'grated cheese', 'energy bar', 'milk']",17141
8427134,"['energy drink', 'green tea', 'airpods', 'antioxydant juice', 'sparkling water', 'water spray', 'toothpaste', 'blueberries', 'grated cheese', 'honey', 'seabass', 'red wine', 'french wine', 'bluetooth headphones', 'cooking oil', 'meatballs']",29210
6898567,"['sandwich', 'cottage cheese', 'cauliflower', 'butter', 'pasta', 'whole weat flour', 'dessert wine', 'eggs']",39975
10261933,"['avocado', 'light cream', 'pepper', 'turkey', 'almonds', 'candy bars', 'salad', 'blueberries', 'green beans', 'honey', 'ketchup', 'hand protein bar']",14806
6418965,"['burgers', 'low fat yogurt', 'mint green tea', 'almonds', 'dessert wine', 'chili', 'tomato sauce', 'dog food', 'cereals', 'vegetables mix', 'fresh bread']",27803
6089267,"['ratchet & clank', 'tomatoes', 'muffins', 'asparagus', 'zucchini', 'salad', 'nonfat milk', 'spaghetti', 'green grapes', 'burger sauce', 'parmesan cheese']",27316
9494464,"['light cream', 'energy drink', 'pepper', 'pokemon sword', 'bramble', 'gadget for tiktok streaming', 'pokemon violet', 'energy bar']",37852
9850225,"['tomatoes', 'samsung galaxy 10', 'phone car charger', 'oatmeal', 'pickles', 'honey', 'metroid fusion', 'soup', 'mushroom cream sauce']",6436
1858876,"['corn', 'cologne', 'chocolate', 'pasta', 'laptop', 'olive oil', 'tomato juice', 'half-life 2', 'catfish', 'gluten free bar', 'fresh bread']",7188
5092227,"['strong cheese', 'ratchet & clank 3', 'airpods', 'iphone 10', 'yogurt cake', 'gums', 'energy bar']",17205
2101552,"['antioxydant juice', 'tooth brush', 'black tea', 'shower gel', 'brownies', 'grated cheese', 'green grapes', 'megaman zero 3']",37685
4015891,"['pasta', 'water spray', 'razor', 'metroid fusion', 'ketchup']",8824
803720,"['light cream', 'ratchet & clank 2', 'chocolate', 'final fantasy XIX', 'water spray', 'meatballs', 'parmesan cheese', 'ham']",346
2903082,"['energy drink', 'chutney', 'ratchet & clank 2', 'iphone 10', 'brownies', 'iMac', 'nonfat milk', 'eggplant', 'water spray', 'hand protein bar', 'ratchet & clank']",31385
7898791,"['airpods', 'iphone 10', 'cauliflower', 'cat food', 'laptop', 'canned_tuna', 'green grapes', 'dog food', 'portal 2', 'french wine', 'ketchup', 'green tea', 'ham']",12487
9761802,"['carrots', 'barbecue sauce', 'butter', 'yams', 'protein bar', 'ring light', 'eggs', 'fresh tuna', 'honey', 'cereals', 'green grapes', 'meatballs', 'salt']",3352
729336,"['cake', 'extra dark chocolate', 'final fantasy XIX', 'tea', 'oatmeal', 'toothpaste', 'blueberries', 'honey', 'spinach', 'cereals', 'gluten free bar', 'energy bar', 'fresh bread', 'salt', 'milk']",1451
2095444,"['turkey', 'whole weat flour', 'gums', 'olive oil', 'ring light', 'toilet paper']",34147
9726997,"['deodorant', 'phone car charger', 'yams', 'toothpaste', 'toilet paper', 'portal']",5085
11215060,"['avocado', 'sandwich', 'pancakes', 'megaman zero 3', 'butter', 'oatmeal', 'napkins', 'spaghetti', 'cereals', 'french fries']",31975
342566,"['light cream', 'cauliflower', 'asparagus', 'mineral water', 'salad', 'spaghetti', 'mashed potato', 'ratchet & clank']",2077
3975484,"['avocado', 'strawberries', 'iPad', 'mint green tea', 'mayonnaise', 'toothpaste', 'pokemon sword', 'honey', 'seabass', 'razor', 'fresh bread']",32871
3499491,"['ratchet & clank 3', 'chocolate bread', 'cottage cheese', 'butter', 'black tea', 'pokemon scarlet', 'pickles', 'canned_tuna', 'green tea', 'frozen vegetables']",33080
3802816,"['rice', 'shampoo', 'frozen smoothie', 'asparagus', 'mint green tea', 'oatmeal', 'candy bars', 'green beans', 'milk']",22314
3412018,"['pokemon sword', 'seabass', 'mint']",18455
7815722,"['light cream', 'carrots', 'butter', 'trout', 'salt', 'milk']",15907
8979683,"['chicken', 'cream', 'barbecue sauce', 'shampoo', 'white wine', 'frozen smoothie', 'cookies', 'protein bar', 'toothpaste', 'gums', 'green grapes', 'gadget for tiktok streaming', 'cooking oil', 'ratchet & clank 2', 'body spray']",12859
5401256,"['avocado', 'corn', 'tomatoes', 'asparagus', 'mineral water', 'salad', 'olive oil', 'green grapes', 'green beans']",1487
5169524,"['light cream', 'sandwich', 'megaman zero', 'butter', 'cat food', 'light mayo', 'escalope', 'canned_tuna', 'water spray']",29889
2534927,"['ratchet & clank 3', 'final fantasy XXII', 'oatmeal', 'pickles', 'eggplant', 'gadget for tiktok streaming', 'water spray']",12155
6820361,"['pepper', 'rice', 'black tea', 'cat food', 'yams', 'trout', 'honey', 'megaman zero 3', 'energy bar', 'meatballs']",17407
1562958,"['oil', 'sandwich', 'chocolate bread', 'shallot', 'almonds', 'nonfat milk', 'pokemon shield']",23935
1111767,"['pokemon shield', 'olive oil', 'cottage cheese', 'dessert wine']",20829
11650148,"['avocado', 'low fat yogurt', 'shampoo', 'pancakes', 'tooth brush', 'antioxydant juice', 'butter', 'shower gel', 'mineral water', 'salad', 'water spray', 'body spray']",33786
8131759,"['chocolate bread', 'turkey', 'pasta', 'pet food', 'portal 2', 'mushroom cream sauce']",18960
7008580,"['pancakes', 'mayonnaise', 'eggplant', 'french fries', 'energy bar']",12419
11781030,"['pepper', 'antioxydant juice', 'yams', 'salad', 'phone charger', 'bramble', 'ground beef', 'ketchup']",20444
665052,"['carrots', 'avocado', 'whole wheat rice', 'muffins', 'mint', 'zucchini', 'spaghetti', 'spinach', 'french fries']",19226
3738620,"['shampoo', 'frozen smoothie', 'butter', 'soda', 'brownies', 'pickles', 'toothpaste', 'phone charger', 'mineral water', 'sparkling water', 'mushroom cream sauce', 'burger sauce', 'body spray']",35956
1826009,"['vegetables mix', 'rice', 'barbecue sauce', 'airpods', 'megaman zero', 'laptop', 'cookies', 'flax seed', 'frozen vegetables', 'dessert wine', 'chili', 'blueberries', 'megaman zero 3', 'vacuum cleaner', 'hand protein bar', 'parmesan cheese']",31612
6066744,"['energy drink', 'chutney', 'samsung galaxy 10', 'iphone 10', 'white wine', 'strawberries', 'asparagus', 'laptop', 'metroid prime', 'final fantasy XIX', 'phone charger', 'megaman zero 4', 'water spray', 'vegetables mix', 'milk']",27759
5732190,"['energy drink', 'ratchet & clank', 'low fat yogurt', 'samsung galaxy 10', 'iphone 10', 'antioxydant juice', 'cauliflower', 'pasta', 'mineral water', 'sparkling water', 'energy bar', 'black beer', 'parmesan cheese']",1683
11145110,"['salmon', 'tomatoes', 'iphone 10', 'megaman zero 2', 'tea', 'escalope', 'toothpaste', 'iMac', 'megaman zero 4', 'mushroom cream sauce', 'ratchet & clank']",23986
7083837,"['strong cheese', 'final fantasy XX', 'cat food', 'cider', 'bluetooth headphones', 'ham']",24698
463707,"['whole wheat rice', 'white wine', 'almonds']",35495
9652648,"['cake', 'salmon', 'mayonnaise', 'final fantasy XIX', 'oatmeal', 'mineral water', 'salad', 'cereals', 'fresh bread']",19020
11751913,"['tooth brush', 'shower gel', 'candy bars', 'toothpaste', 'grated cheese', 'toilet paper', 'razor', 'energy bar', 'green tea']",33303
10924601,"['mashed potato', 'whole weat flour']",2113
6004508,"['cake', 'avocado', 'shallot', 'asparagus', 'olive oil', 'ring light', 'green beans', 'cooking oil', 'gadget for tiktok streaming', 'french wine', 'mashed potato', 'energy bar']",27527
10635946,"['razor', 'olive oil', 'herb & pepper']",18905
5821892,"['eggplant', 'tomato sauce', 'protein bar', 'parmesan cheese']",37315
10504449,"['sandwich', 'cream', 'shrimp', 'cat food', 'minecraft', 'pokemon shield']",35959
7999701,"['metroid fusion', 'shower gel', 'airpods']",15178
10738847,"['light cream', 'burgers', 'white wine', 'cider', 'dog food', 'eggplant', 'black beer']",21369
7384462,"['chocolate', 'mint green tea', 'gluten free bar', 'babies food']",6491
9231100,"['deodorant', 'barbecue sauce', 'low fat yogurt', 'megaman zero 2', 'water spray', 'pokemon shield']",13007
6096671,"['low fat yogurt', 'pepper', 'rice', 'white wine', 'cottage cheese', 'toilet paper', 'asparagus', 'napkins', 'dog food', 'cereals', 'cooking oil', 'babies food']",14069
2840522,"['strong cheese', 'energy drink', 'burgers', 'bacon', 'flax seed', 'honey', 'catfish', 'cereals', 'mashed potato']",24876
3701533,"['cereals', 'frozen smoothie', 'shower gel']",23159
1691489,"['chicken', 'half-life: alyx', 'energy drink', 'rice', 'chocolate bread', 'final fantasy XX', 'butter', 'asparagus', 'cauliflower', 'grated cheese', 'ring light', 'toilet paper', 'trout', 'bluetooth headphones', 'body spray']",23041
3496669,"['salmon', 'champagne', 'antioxydant juice', 'samsung galaxy 10', 'shallot', 'cookies', 'tea', 'minecraft', 'iMac', 'pokemon scarlet', 'brownies', 'frozen vegetables', 'spaghetti', 'spinach', 'sparkling water', 'cereals', 'french wine', 'ratchet & clank']",10616
9783578,"['light cream', 'turkey', 'cookies', 'extra dark chocolate', 'melons', 'grated cheese', 'eggs', 'dog food', 'black beer', 'milk']",21899
6779458,"['pasta', 'melons', 'megaman zero 3', 'ratchet & clank 2', 'babies food']",30552
4461045,"['pasta', 'salmon']",24088
20969,"['sandwich', 'barbecue sauce', 'muffins', 'shrimp', 'bacon', 'vacuum cleaner', 'green beans', 'french fries', 'herb & pepper', 'fresh bread', 'babies food']",9653
6881986,"['airpods', 'green grapes', 'mint']",15405
4203371,"['half-life: alyx', 'energy bar', 'tomatoes', 'whole wheat rice', 'butter', 'cat food', 'yams', 'brownies', 'burger sauce', 'herb & pepper', 'green tea', 'ratchet & clank 2', 'body spray']",23974
2095799,"['oil', 'sandwich', 'ratchet & clank 2', 'cottage cheese', 'cauliflower', 'pokemon scarlet', 'phone charger', 'pokemon sword', 'black beer', 'ratchet & clank']",18505
7285751,"['chicken', 'fromage blanc', 'butter', 'black tea', 'laptop', 'tomato sauce', 'sparkling water', 'vacuum cleaner', 'hand protein bar']",36935
188752,"['almonds', 'pickles', 'canned_tuna', 'tomato sauce', 'eggplant', 'vacuum cleaner']",30805
9458162,"['soda', 'extra dark chocolate', 'candy bars']",26275
11409892,"['salmon', 'mint green tea', 'extra dark chocolate', 'mayonnaise', 'tomato sauce', 'soup']",9834
7658269,"['carrots', 'chicken', 'low fat yogurt', 'pasta', 'cookies', 'dog food', 'whole wheat pasta', 'cooking oil', 'herb & pepper']",2326
1579744,"['light cream', 'asparagus', 'napkins', 'escalope', 'mashed potato', 'energy bar']",23156
3179864,"['shampoo', 'beer', 'muffins', 'iphone 10', 'hot dogs', 'portal 2', 'almonds', 'phone car charger', 'yogurt cake', 'nonfat milk', 'toothpaste', 'gadget for tiktok streaming', 'pokemon violet', 'energy bar', 'ratchet & clank 2']",28452
7693475,"['chutney', 'cotton buds', 'shrimp', 'laptop', 'cat food', 'extra dark chocolate', 'oatmeal', 'minecraft', 'whole weat flour', 'pokemon shield', 'mashed potato', 'portal', 'parmesan cheese']",6948
8418194,"['low fat yogurt', 'chocolate bread', 'flax seed', 'black tea', 'pasta', 'napkins', 'minecraft', 'pet food', 'salad', 'dog food', 'cooking oil', 'milk']",32950
4850495,"['light cream', 'carrots', 'oil', 'airpods', 'samsung galaxy 10', 'iphone 10', 'bacon', 'brownies', 'dessert wine', 'mineral water', 'megaman zero 4', 'megaman zero 3', 'ratchet & clank 2']",33277
3356078,"['white wine', 'napkins', 'candy bars', 'tomato juice', 'green grapes', 'vegetables mix', 'cooking oil', 'fresh bread', 'meatballs']",27392
373314,"['burgers', 'extra dark chocolate', 'catfish']",27680
5061429,"['samsung galaxy 10', 'bacon', 'bramble', 'vacuum cleaner', 'black beer', 'ham']",13586
11485223,"['salad', 'asparagus', 'carrots']",24120
7341674,"['oil', 'corn', 'megaman zero', 'sparkling water', 'phone car charger', 'candy bars', 'brownies', 'catfish', 'bluetooth headphones', 'french fries', 'pokemon violet', 'milk']",1991
2087538,"['shrimp', 'megaman zero 2', 'dessert wine', 'meatballs', 'gums', 'pokemon sword', 'ring light', 'dog food', 'french wine', 'vegetables mix', 'energy bar', 'black beer']",13300
732141,"['razor', 'chocolate bread', 'tea', 'tomato sauce']",35833
1625330,"['light cream', 'cake', 'barbecue sauce', 'french fries', 'chocolate', 'mint green tea', 'light mayo', 'tea', 'brownies', 'dessert wine', 'salad', 'phone charger', 'soup', 'vacuum cleaner', 'fresh bread']",20326
3197635,"['whole wheat rice', 'frozen vegetables', 'grated cheese', 'whole wheat pasta', 'parmesan cheese']",30845
1786917,"['green tea', 'pancakes', 'tomatoes', 'mint green tea', 'red wine', 'hand protein bar']",4851
9568233,"['deodorant', 'cologne', 'light mayo', 'shower gel', 'eggs', 'toilet paper', 'razor', 'mashed potato', 'energy bar', 'black beer']",25818
3327672,"['barbecue sauce', 'water spray', 'ground beef', 'metroid fusion', 'vacuum cleaner']",18458
11821545,"['samsung galaxy 10', 'melons', 'dessert wine', 'dog food', 'body spray']",22313
9075067,"['whole wheat pasta', 'soup', 'yams']",32041
791458,"['rice', 'turkey', 'cookies', 'minecraft', 'nonfat milk', 'salt', 'whole wheat pasta', 'parmesan cheese']",18492
7081763,"['chicken', 'fromage blanc', 'white wine', 'mint', 'bramble', 'grated cheese', 'fresh tuna', 'water spray', 'herb & pepper']",35959
8845881,"['sandwich', 'pancakes', 'shallot', 'whole weat flour', 'phone charger', 'green grapes', 'herb & pepper', 'gluten free bar']",15194
2958913,"['barbecue sauce', 'shrimp', 'tooth brush', 'butter', 'yogurt cake', 'catfish', 'cereals', 'hand protein bar']",34150
11712764,"['burgers', 'rice', 'whole wheat rice', 'iphone 10', 'cookies', 'almonds', 'toothpaste', 'pet food', 'salad', 'razor', 'portal', 'ham']",35828
5796536,"['chicken', 'fromage blanc', 'champagne', 'cotton buds', 'whole weat flour', 'chili', 'frozen vegetables']",26585
11893311,"['light cream', 'low fat yogurt', 'chocolate bread', 'barbecue sauce', 'megaman zero 3', 'chocolate', 'bacon', 'phone car charger', 'soup', 'fresh bread', 'black beer']",17693
9182739,"['sandwich', 'chutney', 'burgers', 'cottage cheese', 'mint', 'butter', 'almonds', 'chili', 'eggs', 'cereals', 'green tea', 'salt']",6662
10946968,"['champagne', 'white wine', 'turkey', 'asparagus', 'pet food', 'chili', 'burger sauce']",32071
10492100,"['fromage blanc', 'low fat yogurt', 'cat food', 'laptop', 'hot dogs', 'mineral water', 'dessert wine', 'green grapes', 'gluten free bar']",26127
2902609,"['avocado', 'pepper', 'airpods', 'body spray', 'shower gel', 'yams', 'napkins', 'mayonnaise', 'half-life 2', 'spinach', 'ratchet & clank', 'babies food']",36615
8111482,"['whole wheat rice', 'muffins', 'antioxydant juice', 'strawberries', 'iMac', 'eggs', 'seabass', 'water spray', 'ketchup']",5829
5575026,"['carrots', 'beer', 'hot dogs', 'candy bars', 'toothpaste', 'gums', 'tomato sauce', 'sparkling water', 'red wine', 'salt']",29200
3817336,"['oil', 'portal', 'airpods', 'beer', 'iphone 10', 'tooth brush', 'iPad', 'laptop', 'minecraft', 'brownies', 'meatballs', 'pokemon sword', 'toilet paper', 'megaman zero 3', 'ketchup', 'fresh bread']",26475
9139535,"['carrots', 'cake', 'half-life: alyx', 'tomatoes', 'final fantasy XXII', 'asparagus', 'dessert wine', 'olive oil', 'razor', 'energy bar', 'meatballs', 'ham']",3140
5710829,"['ratchet & clank', 'iphone 10', 'bacon', 'mayonnaise', 'mineral water', 'half-life 2', 'gadget for tiktok streaming', 'bluetooth headphones', 'salt']",27459
6318858,"['milk', 'asparagus', 'oatmeal', 'tea', 'whole weat flour', 'pet food', 'frozen vegetables', 'yams', 'ring light', 'eggs', 'cereals', 'green tea', 'salt', 'babies food']",21173
3898200,"['bacon', 'mayonnaise', 'tea', 'meatballs', 'cider', 'eggs', 'sparkling water', 'cereals', 'honey', 'french fries', 'catfish', 'milk']",14074
4032984,"['whole wheat rice', 'mint', 'black tea', 'gadget for tiktok streaming', 'green beans', 'red wine', 'meatballs']",10200
1308030,"['chicken', 'ratchet & clank 3', 'avocado', 'pepper', 'megaman zero', 'metroid prime', 'pokemon scarlet', 'oatmeal', 'chili', 'green tea']",12586
6822676,"['cake', 'ratchet & clank 3', 'energy drink', 'airpods', 'megaman zero 2', 'light mayo', 'pokemon scarlet', 'protein bar', 'chili', 'pokemon sword', 'ratchet & clank 2']",37936
757336,"['deodorant', 'tomatoes', 'champagne', 'napkins', 'toothpaste', 'gums', 'metroid fusion', 'cooking oil']",1415
8373581,"['rice', 'barbecue sauce', 'pasta', 'yogurt cake', 'canned_tuna', 'spaghetti', 'grated cheese', 'mashed potato', 'gluten free bar', 'burger sauce']",37542
4922203,"['cereals', 'asparagus', 'low fat yogurt']",1530
11468679,"['energy drink', 'deodorant', 'rice', 'pancakes', 'melons', 'napkins', 'pet food', 'dog food', 'grated cheese', 'toilet paper', 'cereals', 'babies food']",37859
1958410,"['avocado', 'shrimp', 'butter', 'cat food', 'bacon', 'brownies', 'iMac', 'protein bar', 'mineral water', 'honey', 'cereals', 'milk']",23336
2133235,"['strong cheese', 'energy drink', 'white wine', 'iPad', 'shower gel', 'brownies', 'candy bars', 'bramble', 'cereals', 'french fries', 'pokemon violet', 'energy bar']",35438
7513480,"['fromage blanc', 'megaman zero 3', 'chocolate bread']",22064
7344446,"['deodorant', 'shampoo', 'shower gel', 'oatmeal', 'protein bar', 'toothpaste', 'spinach', 'toilet paper']",18693
4126637,"['carrots', 'sandwich', 'fromage blanc', 'burgers', 'turkey', 'asparagus', 'bacon', 'mayonnaise', 'mint green tea', 'candy bars', 'minecraft', 'toothpaste', 'phone charger', 'fresh bread', 'parmesan cheese']",19174
9625657,"['samsung galaxy 10', 'white wine', 'final fantasy XX', 'red wine', 'olive oil', 'cider', 'catfish', 'eggplant']",15692
12179877,"['avocado', 'fromage blanc', 'samsung galaxy 10', 'cauliflower', 'cookies', 'eggs', 'gadget for tiktok streaming']",6868
9865265,"['fromage blanc', 'red wine', 'champagne', 'strawberries', 'french fries', 'pasta', 'extra dark chocolate', 'portal 2', 'oatmeal', 'phone charger', 'olive oil', 'dog food', 'razor', 'vegetables mix', 'portal', 'ratchet & clank', 'milk']",27087
7310159,"['pepper', 'pet food', 'chili', 'half-life 2', 'soup', 'burger sauce']",12206
11132134,"['pepper', 'mint', 'antioxydant juice', 'strawberries', 'pickles', 'black beer']",32152
12238702,"['cake', 'cottage cheese', 'tooth brush', 'samsung galaxy 10', 'melons', 'pokemon shield', 'ketchup', 'frozen vegetables']",6001
6896215,"['cake', 'half-life: alyx', 'pepper', 'tooth brush', 'shallot', 'final fantasy XX', 'butter', 'zucchini', 'melons', 'phone charger', 'cider', 'tomato sauce']",20876
10022055,"['vegetables mix', 'ratchet & clank 3', 'barbecue sauce', 'cologne', 'megaman zero 2', 'zucchini', 'tea', 'salad', 'french fries', 'mashed potato', 'energy bar', 'portal']",12838
819595,"['pepper', 'metroid prime', 'cologne', 'eggs']",21956
5236003,"['final fantasy XIX', 'airpods']",26029
10296006,"['ratchet & clank 3', 'burgers', 'shampoo', 'shrimp', 'champagne', 'cauliflower', 'asparagus', 'pasta', 'toothpaste', 'green beans', 'ketchup', 'herb & pepper']",37989
10580433,"['cake', 'barbecue sauce', 'mint', 'shallot', 'pasta', 'asparagus', 'tea', 'yams', 'salt', 'pokemon sword', 'trout', 'grated cheese', 'spinach', 'cereals', 'spaghetti', 'ratchet & clank']",13074
2126539,"['avocado', 'antioxydant juice', 'toilet paper', 'escalope', 'dog food', 'cereals', 'burger sauce']",1627
9465135,"['cake', 'sandwich', 'extra dark chocolate', 'shower gel', 'mineral water', 'cider', 'sparkling water', 'vacuum cleaner', 'fresh bread', 'salt']",22281
7315300,"['cake', 'shrimp', 'hot dogs', 'final fantasy XIX', 'phone charger', 'green grapes']",16712
1996991,"['strong cheese', 'sandwich', 'deodorant', 'asparagus', 'light mayo', 'soda', 'pickles', 'pet food', 'gluten free bar', 'parmesan cheese']",24929
11351139,"['ratchet & clank 3', 'chutney', 'chocolate bread', 'iphone 10', 'bacon', 'extra dark chocolate', 'oatmeal', 'fresh tuna', 'vacuum cleaner', 'milk']",6365
1037074,"['low fat yogurt', 'shampoo', 'salmon', 'tooth brush', 'shallot', 'yogurt cake', 'melons', 'oatmeal', 'protein bar', 'shower gel', 'nonfat milk', 'toothpaste', 'pickles', 'toilet paper', 'herb & pepper']",36313
4355225,"['carrots', 'tomatoes', 'antioxydant juice', 'cauliflower', 'salad']",12694
10717845,"['ratchet & clank 3', 'energy drink', 'shampoo', 'chocolate', 'asparagus', 'zucchini', 'melons', 'blueberries', 'bramble', 'cider', 'toilet paper', 'pokemon violet', 'hand protein bar', 'parmesan cheese']",33333
597811,"['hand protein bar', 'low fat yogurt', 'portal', 'mint']",27036
5263351,"['avocado', 'pepper', 'whole wheat rice', 'cauliflower', 'chocolate', 'megaman zero', 'turkey', 'iPad', 'napkins', 'tea', 'protein bar', 'final fantasy XX', 'phone charger', 'eggs', 'cereals', 'cooking oil', 'milk']",25914
8139833,"['shrimp', 'cat food', 'hot dogs', 'laptop', 'eggplant', 'black beer']",16604
2479974,"['chili', 'vegetables mix', 'vacuum cleaner', 'tooth brush']",9114
7118389,"['carrots', 'avocado', 'fromage blanc', 'corn', 'mint', 'butter', 'mineral water', 'blueberries', 'mashed potato']",14435
8723284,"['low fat yogurt', 'butter', 'napkins', 'megaman zero 4', 'herb & pepper']",39255
10547577,"['megaman zero', 'black tea', 'pasta', 'phone car charger', 'final fantasy XIX', 'whole weat flour', 'canned_tuna', 'toilet paper', 'babies food']",31353
7223450,"['sandwich', 'burgers', 'tomatoes', 'butter', 'bacon', 'hot dogs', 'shower gel', 'almonds', 'laptop', 'cereals', 'hand protein bar', 'green tea']",4592
1823746,"['shampoo', 'turkey', 'butter', 'extra dark chocolate', 'yogurt cake', 'tea', 'oatmeal', 'melons', 'honey', 'eggs', 'cereals', 'green beans', 'burger sauce', 'milk']",24616
5574746,"['avocado', 'energy drink', 'herb & pepper', 'pepper', 'airpods', 'final fantasy XXII', 'megaman zero', 'laptop', 'almonds', 'whole weat flour', 'portal 2', 'bluetooth headphones', 'energy bar', 'hand protein bar', 'ratchet & clank 2']",2354
3666880,"['phone car charger', 'tea', 'pokemon scarlet', 'blueberries', 'trout', 'red wine']",19721
11109987,"['light cream', 'cream', 'burgers', 'tomatoes', 'beer', 'shower gel', 'tomato juice', 'ring light', 'eggs', 'dog food', 'cereals', 'hand protein bar', 'milk']",28617
5839987,"['chicken', 'strong cheese', 'cottage cheese', 'cauliflower', 'metroid prime', 'bramble', 'ground beef', 'grated cheese', 'water spray', 'green tea']",7783
10381940,"['sandwich', 'fromage blanc', 'airpods', 'butter', 'mint green tea', 'melons', 'pickles', 'ground beef', 'metroid fusion', 'pokemon violet']",14600
1667127,"['avocado', 'mushroom cream sauce', 'pancakes', 'tomatoes', 'black tea', 'asparagus', 'salad', 'green beans', 'eggplant', 'mashed potato', 'green tea', 'frozen vegetables']",5172
3150039,"['fromage blanc', 'pepper', 'strawberries', 'dessert wine', 'spinach', 'fresh tuna', 'metroid fusion', 'herb & pepper', 'babies food']",8876
11966701,"['low fat yogurt', 'shampoo', 'mint', 'cauliflower', 'mineral water', 'toothpaste', 'toilet paper', 'ham']",18052
140573,"['pokemon shield', 'chutney', 'tooth brush', 'shallot', 'frozen smoothie', 'asparagus', 'brownies', 'olive oil', 'spaghetti', 'sparkling water', 'vegetables mix']",12831
5423804,"['corn', 'rice', 'beer', 'samsung galaxy 10', 'white wine', 'cookies', 'hot dogs', 'protein bar', 'cider', 'ground beef', 'honey', 'green beans', 'french wine', 'mushroom cream sauce', 'vacuum cleaner']",15622
8900756,"['tomatoes', 'antioxydant juice', 'pasta', 'yogurt cake', 'cider', 'herb & pepper', 'milk']",30794
6531364,"['avocado', 'fromage blanc', 'corn', 'asparagus', 'zucchini', 'mint green tea', 'whole weat flour', 'salad', 'french fries', 'frozen vegetables']",25350
10086000,"['cake', 'chocolate bread', 'airpods', 'shrimp', 'cotton buds', 'cauliflower', 'asparagus', 'shower gel', 'final fantasy XIX', 'whole weat flour', 'phone charger', 'eggs', 'green grapes', 'eggplant', 'black beer', 'ham']",32497
11494564,"['cake', 'low fat yogurt', 'shampoo', 'shower gel', 'pickles', 'toothpaste', 'eggs', 'toilet paper', 'energy bar', 'gluten free bar', 'frozen vegetables']",5786
3695617,"['strong cheese', 'ratchet & clank 3', 'fresh tuna', 'low fat yogurt', 'light cream', 'megaman zero 3', 'cauliflower', 'asparagus', 'extra dark chocolate', 'toothpaste', 'half-life 2', 'seabass', 'soup', 'ratchet & clank']",3677
9945725,"['light cream', 'sandwich', 'turkey', 'metroid prime', 'seabass', 'shower gel', 'protein bar', 'green grapes', 'dog food', 'gluten free bar', 'portal']",31833
9303143,"['whole wheat rice', 'red wine', 'light mayo', 'salad', 'megaman zero 4', 'whole wheat pasta', 'parmesan cheese']",8879
7170146,"['carrots', 'frozen smoothie', 'cat food', 'candy bars', 'iMac', 'canned_tuna', 'trout', 'sparkling water', 'french wine', 'salt', 'body spray']",18551
8582085,"['rice', 'hot dogs', 'blueberries', 'portal 2', 'whole wheat pasta']",30557
10152290,"['light cream', 'hot dogs', 'cottage cheese']",23119
5498503,"['pancakes', 'airpods', 'beer', 'shrimp', 'laptop', 'phone car charger', 'ring light', 'pokemon shield', 'energy bar']",3262
8608887,"['sandwich', 'shampoo', 'cottage cheese', 'megaman zero 3', 'meatballs']",35897
7740198,"['strong cheese', 'carrots', 'deodorant', 'shampoo', 'tooth brush', 'butter', 'black tea', 'shower gel', 'nonfat milk', 'energy bar', 'green tea', 'body spray']",37751
11910037,"['cake', 'cottage cheese', 'laptop', 'melons', 'almonds', 'pet food', 'spaghetti', 'tomato sauce', 'half-life 2', 'megaman zero 3', 'mushroom cream sauce', 'ratchet & clank']",28021
757587,"['oil', 'avocado', 'burgers', 'airpods', 'muffins', 'tea', 'eggs', 'french wine']",18609
7953588,"['ratchet & clank 3', 'rice', 'red wine', 'turkey', 'oatmeal', 'minecraft', 'dessert wine', 'tomato sauce', 'gadget for tiktok streaming', 'black beer']",10984
7892993,"['ratchet & clank 2', 'airpods', 'cauliflower', 'pasta', 'flax seed', 'bacon', 'phone car charger', 'trout', 'catfish', 'french fries', 'fresh tuna', 'babies food']",36977
